가입일자,사용자코드,연령대코드,성별,가입 수
'2018-02-22','회원-내국인','50대','F',5
'2018-02-22','회원-내국인','50대','M',15
'2018-02-22','회원-내국인','60대','F',2
'2018-02-22','회원-내국인','60대','M',2
'2018-02-22','회원-내국인','70대~','F',1
'2018-02-22','회원-내국인','70대~','M',1
'2018-02-23','회원-내국인','~10대','F',5
'2018-02-23','회원-내국인','~10대','M',2
'2018-02-23','회원-내국인','20대','F',59
'2018-02-23','회원-내국인','20대','M',62
'2018-02-23','회원-내국인','30대','F',21
'2018-02-23','회원-내국인','30대','M',29
'2018-02-23','회원-내국인','40대','F',7
'2018-02-23','회원-내국인','40대','M',16
'2018-02-23','회원-내국인','50대','F',9
'2018-02-23','회원-내국인','50대','M',13
'2018-02-23','회원-내국인','60대','F',2
'2018-02-23','회원-내국인','70대~','F',1
'2018-02-24','회원-내국인','~10대','F',11
'2018-02-24','회원-내국인','~10대','M',9
'2018-02-24','회원-내국인','20대','F',109
'2018-02-24','회원-내국인','20대','M',100
'2018-02-24','회원-내국인','30대','F',43
'2018-02-24','회원-내국인','30대','M',41
'2018-02-24','회원-내국인','40대','F',19
'2018-02-24','회원-내국인','40대','M',29
'2018-02-24','회원-내국인','50대','F',9
'2018-02-24','회원-내국인','50대','M',18
'2018-02-24','회원-내국인','60대','F',2
'2018-02-24','회원-내국인','60대','M',3
'2018-02-25','회원-내국인','~10대','F',8
'2018-02-25','회원-내국인','~10대','M',15
'2018-02-25','회원-내국인','20대','F',158
'2018-02-25','회원-내국인','20대','M',140
'2018-02-25','회원-내국인','30대','F',38
'2018-02-25','회원-내국인','30대','M',83
'2018-02-25','회원-내국인','40대','F',30
'2018-02-25','회원-내국인','40대','M',60
'2018-02-25','회원-내국인','50대','F',14
'2018-02-25','회원-내국인','50대','M',14
'2018-02-25','회원-내국인','60대','F',1
'2018-02-25','회원-내국인','60대','M',2
'2018-02-26','회원-내국인','~10대','F',27
'2018-02-26','회원-내국인','~10대','M',11
'2018-02-26','회원-내국인','20대','F',149
'2018-02-26','회원-내국인','20대','M',138
'2018-02-26','회원-내국인','30대','F',48
'2018-02-26','회원-내국인','30대','M',69
'2018-02-26','회원-내국인','40대','F',28
'2018-02-26','회원-내국인','40대','M',37
'2018-02-26','회원-내국인','50대','F',9
'2018-02-26','회원-내국인','50대','M',12
'2018-02-26','회원-내국인','60대','F',2
'2018-02-26','회원-내국인','60대','M',6
'2018-02-26','회원-내국인','70대~','M',2
'2018-02-27','회원-내국인','~10대','F',10
'2018-02-27','회원-내국인','~10대','M',10
'2018-02-27','회원-내국인','20대','F',84
'2018-02-27','회원-내국인','20대','M',94
'2018-02-27','회원-내국인','30대','F',36
'2018-02-27','회원-내국인','30대','M',51
'2018-02-27','회원-내국인','40대','F',16
'2018-02-27','회원-내국인','40대','M',35
'2018-02-27','회원-내국인','50대','F',6
'2018-02-27','회원-내국인','50대','M',18
'2018-02-27','회원-내국인','60대','F',5
'2018-02-27','회원-내국인','60대','M',3
'2018-02-27','회원-내국인','70대~','M',1
'2018-02-28','회원-내국인','~10대','F',8
'2018-02-28','회원-내국인','~10대','M',6
'2018-02-28','회원-내국인','20대','F',49
'2018-02-28','회원-내국인','20대','M',46
'2018-02-28','회원-내국인','30대','F',16
'2018-02-28','회원-내국인','30대','M',23
'2018-02-28','회원-내국인','40대','F',9
'2018-02-28','회원-내국인','40대','M',28
'2018-02-28','회원-내국인','50대','F',10
'2018-02-28','회원-내국인','50대','M',13
'2018-02-28','회원-내국인','60대','F',2
'2018-02-28','회원-내국인','60대','M',3
'2018-03-01','회원-내국인','~10대','F',11
'2018-03-01','회원-내국인','~10대','M',7
'2018-03-01','회원-내국인','20대','F',109
'2018-03-01','회원-내국인','20대','M',100
'2018-03-01','회원-내국인','30대','F',41
'2018-03-01','회원-내국인','30대','M',61
'2018-03-01','회원-내국인','40대','F',20
'2018-03-01','회원-내국인','40대','M',40
'2018-03-01','회원-내국인','50대','F',12
'2018-03-01','회원-내국인','50대','M',12
'2018-03-01','회원-내국인','60대','F',1
'2018-03-01','회원-내국인','60대','M',4
'2018-03-01','회원-내국인','70대~','F',1
'2018-03-01','회원-내국인','70대~','M',1
'2018-03-02','회원-내국인','~10대','F',4
'2018-03-02','회원-내국인','~10대','M',9
'2018-03-02','회원-내국인','20대','F',110
'2018-03-02','회원-내국인','20대','M',112
'2018-03-02','회원-내국인','30대','F',52
'2018-03-02','회원-내국인','30대','M',49
'2018-03-02','회원-내국인','40대','F',17
'2018-03-02','회원-내국인','40대','M',35
'2018-03-02','회원-내국인','50대','F',11
'2018-03-02','회원-내국인','50대','M',18
'2018-03-02','회원-내국인','60대','F',2
'2018-03-02','회원-내국인','60대','M',2
'2018-03-02','회원-내국인','70대~','M',1
'2018-03-03','회원-내국인','~10대','F',54
'2018-03-03','회원-내국인','~10대','M',24
'2018-03-03','회원-내국인','20대','F',538
'2018-03-03','회원-내국인','20대','M',430
'2018-03-03','회원-내국인','30대','F',149
'2018-03-03','회원-내국인','30대','M',190
'2018-03-03','회원-내국인','40대','F',81
'2018-03-03','회원-내국인','40대','M',110
'2018-03-03','회원-내국인','50대','F',27
'2018-03-03','회원-내국인','50대','M',29
'2018-03-03','회원-내국인','60대','F',5
'2018-03-03','회원-내국인','60대','M',6
'2018-03-03','회원-내국인','70대~','F',5
'2018-03-03','회원-내국인','70대~','M',1
'2018-03-04','회원-내국인','~10대','F',20
'2018-03-04','회원-내국인','~10대','M',16
'2018-03-04','회원-내국인','20대','F',185
'2018-03-04','회원-내국인','20대','M',112
'2018-03-04','회원-내국인','30대','F',63
'2018-03-04','회원-내국인','30대','M',97
'2018-03-04','회원-내국인','40대','F',59
'2018-03-04','회원-내국인','40대','M',127
'2018-03-04','회원-내국인','50대','F',29
'2018-03-04','회원-내국인','50대','M',79
'2018-03-04','회원-내국인','60대','F',8
'2018-03-04','회원-내국인','60대','M',19
'2018-03-04','회원-내국인','70대~','F',2
'2018-03-04','회원-내국인','70대~','M',2
'2018-03-05','회원-내국인','~10대','F',12
'2018-03-05','회원-내국인','~10대','M',8
'2018-03-05','회원-내국인','20대','F',248
'2018-03-05','회원-내국인','20대','M',169
'2018-03-05','회원-내국인','30대','F',75
'2018-03-05','회원-내국인','30대','M',68
'2018-03-05','회원-내국인','40대','F',36
'2018-03-05','회원-내국인','40대','M',40
'2018-03-05','회원-내국인','50대','F',10
'2018-03-05','회원-내국인','50대','M',25
'2018-03-05','회원-내국인','60대','F',5
'2018-03-05','회원-내국인','60대','M',9
'2018-03-05','회원-내국인','70대~','F',1
'2018-03-06','회원-내국인','~10대','F',14
'2018-03-06','회원-내국인','~10대','M',8
'2018-03-06','회원-내국인','20대','F',262
'2018-03-06','회원-내국인','20대','M',162
'2018-03-06','회원-내국인','30대','F',69
'2018-03-06','회원-내국인','30대','M',85
'2018-03-06','회원-내국인','40대','F',25
'2018-03-06','회원-내국인','40대','M',66
'2018-03-06','회원-내국인','50대','F',16
'2018-03-06','회원-내국인','50대','M',31
'2018-03-06','회원-내국인','60대','F',2
'2018-03-06','회원-내국인','60대','M',5
'2018-03-06','회원-내국인','70대~','F',1
'2018-03-06','회원-내국인','70대~','M',3
'2018-03-07','회원-내국인','~10대','F',9
'2018-03-07','회원-내국인','~10대','M',5
'2018-03-07','회원-내국인','20대','F',159
'2018-03-07','회원-내국인','20대','M',122
'2018-03-07','회원-내국인','30대','F',64
'2018-03-07','회원-내국인','30대','M',72
'2018-03-07','회원-내국인','40대','F',41
'2018-03-07','회원-내국인','40대','M',51
'2018-03-07','회원-내국인','50대','F',20
'2018-03-07','회원-내국인','50대','M',26
'2018-03-07','회원-내국인','60대','M',7
'2018-03-08','회원-내국인','~10대','F',7
'2018-03-08','회원-내국인','~10대','M',11
'2018-03-08','회원-내국인','20대','F',136
'2018-03-08','회원-내국인','20대','M',96
'2018-03-08','회원-내국인','30대','F',54
'2018-03-08','회원-내국인','30대','M',81
'2018-03-08','회원-내국인','40대','F',29
'2018-03-08','회원-내국인','40대','M',42
'2018-03-08','회원-내국인','50대','F',6
'2018-03-08','회원-내국인','50대','M',28
'2018-03-08','회원-내국인','60대','F',1
'2018-03-08','회원-내국인','60대','M',1
'2018-03-08','회원-내국인','70대~','F',1
'2018-03-09','회원-내국인','~10대','F',11
'2018-03-09','회원-내국인','~10대','M',6
'2018-03-09','회원-내국인','20대','F',164
'2018-03-09','회원-내국인','20대','M',144
'2018-03-09','회원-내국인','30대','F',66
'2018-03-09','회원-내국인','30대','M',68
'2018-03-09','회원-내국인','40대','F',28
'2018-03-09','회원-내국인','40대','M',59
'2018-03-09','회원-내국인','50대','F',21
'2018-03-09','회원-내국인','50대','M',19
'2018-03-09','회원-내국인','60대','F',2
'2018-03-09','회원-내국인','60대','M',8
'2018-03-09','회원-내국인','70대~','F',1
'2018-03-09','회원-내국인','70대~','M',1
'2018-03-10','회원-내국인','~10대','F',26
'2018-03-10','회원-내국인','~10대','M',18
'2018-03-10','회원-내국인','20대','F',312
'2018-03-10','회원-내국인','20대','M',239
'2018-03-10','회원-내국인','30대','F',104
'2018-03-10','회원-내국인','30대','M',118
'2018-03-10','회원-내국인','40대','F',56
'2018-03-10','회원-내국인','40대','M',77
'2018-03-10','회원-내국인','50대','F',30
'2018-03-10','회원-내국인','50대','M',33
'2018-03-10','회원-내국인','60대','F',5
'2018-03-10','회원-내국인','60대','M',4
'2018-03-10','회원-내국인','70대~','F',2
'2018-03-10','회원-내국인','70대~','M',2
'2018-03-11','회원-내국인','~10대','F',38
'2018-03-11','회원-내국인','~10대','M',28
'2018-03-11','회원-내국인','20대','F',450
'2018-03-11','회원-내국인','20대','M',410
'2018-03-11','회원-내국인','30대','F',173
'2018-03-11','회원-내국인','30대','M',218
'2018-03-11','회원-내국인','40대','F',83
'2018-03-11','회원-내국인','40대','M',123
'2018-03-11','회원-내국인','50대','F',32
'2018-03-11','회원-내국인','50대','M',36
'2018-03-11','회원-내국인','60대','F',10
'2018-03-11','회원-내국인','60대','M',11
'2018-03-11','회원-내국인','70대~','F',4
'2018-03-11','회원-내국인','70대~','M',1
'2018-03-12','회원-내국인','~10대','F',13
'2018-03-12','회원-내국인','~10대','M',8
'2018-03-12','회원-내국인','20대','F',257
'2018-03-12','회원-내국인','20대','M',205
'2018-03-12','회원-내국인','30대','F',75
'2018-03-12','회원-내국인','30대','M',97
'2018-03-12','회원-내국인','40대','F',33
'2018-03-12','회원-내국인','40대','M',57
'2018-03-12','회원-내국인','50대','F',19
'2018-03-12','회원-내국인','50대','M',34
'2018-03-12','회원-내국인','60대','F',7
'2018-03-12','회원-내국인','60대','M',5
'2018-03-12','회원-내국인','70대~','F',1
'2018-03-12','회원-내국인','70대~','M',1
'2018-03-13','회원-내국인','~10대','F',19
'2018-03-13','회원-내국인','~10대','M',14
'2018-03-13','회원-내국인','20대','F',396
'2018-03-13','회원-내국인','20대','M',269
'2018-03-13','회원-내국인','30대','F',117
'2018-03-13','회원-내국인','30대','M',142
'2018-03-13','회원-내국인','40대','F',42
'2018-03-13','회원-내국인','40대','M',77
'2018-03-13','회원-내국인','50대','F',19
'2018-03-13','회원-내국인','50대','M',31
'2018-03-13','회원-내국인','60대','F',5
'2018-03-13','회원-내국인','60대','M',9
'2018-03-13','회원-내국인','70대~','F',2
'2018-03-13','회원-내국인','70대~','M',4
'2018-03-14','회원-내국인','~10대','F',42
'2018-03-14','회원-내국인','~10대','M',23
'2018-03-14','회원-내국인','20대','F',676
'2018-03-14','회원-내국인','20대','M',445
'2018-03-14','회원-내국인','30대','F',174
'2018-03-14','회원-내국인','30대','M',185
'2018-03-14','회원-내국인','40대','F',74
'2018-03-14','회원-내국인','40대','M',92
'2018-03-14','회원-내국인','50대','F',21
'2018-03-14','회원-내국인','50대','M',40
'2018-03-14','회원-내국인','60대','F',4
'2018-03-14','회원-내국인','60대','M',11
'2018-03-14','회원-내국인','70대~','F',3
'2018-03-14','회원-내국인','70대~','M',3
'2018-03-15','회원-내국인','~10대','F',10
'2018-03-15','회원-내국인','~10대','M',8
'2018-03-15','회원-내국인','20대','F',156
'2018-03-15','회원-내국인','20대','M',131
'2018-03-15','회원-내국인','30대','F',55
'2018-03-15','회원-내국인','30대','M',61
'2018-03-15','회원-내국인','40대','F',34
'2018-03-15','회원-내국인','40대','M',43
'2018-03-15','회원-내국인','50대','F',11
'2018-03-15','회원-내국인','50대','M',16
'2018-03-15','회원-내국인','60대','F',5
'2018-03-15','회원-내국인','60대','M',6
'2018-03-15','회원-내국인','70대~','F',1
'2018-03-15','회원-내국인','70대~','M',1
'2018-03-16','회원-내국인','~10대','F',30
'2018-03-16','회원-내국인','~10대','M',15
'2018-03-16','회원-내국인','20대','F',388
'2018-03-16','회원-내국인','20대','M',266
'2018-03-16','회원-내국인','30대','F',119
'2018-03-16','회원-내국인','30대','M',133
'2018-03-16','회원-내국인','40대','F',46
'2018-03-16','회원-내국인','40대','M',75
'2018-03-16','회원-내국인','50대','F',14
'2018-03-16','회원-내국인','50대','M',48
'2018-03-16','회원-내국인','60대','F',4
'2018-03-16','회원-내국인','60대','M',5
'2018-03-16','회원-내국인','70대~','F',1
'2018-03-16','회원-내국인','70대~','M',2
'2018-03-17','회원-내국인','~10대','F',55
'2018-03-17','회원-내국인','~10대','M',32
'2018-03-17','회원-내국인','20대','F',686
'2018-03-17','회원-내국인','20대','M',491
'2018-03-17','회원-내국인','30대','F',190
'2018-03-17','회원-내국인','30대','M',232
'2018-03-17','회원-내국인','40대','F',117
'2018-03-17','회원-내국인','40대','M',151
'2018-03-17','회원-내국인','50대','F',46
'2018-03-17','회원-내국인','50대','M',56
'2018-03-17','회원-내국인','60대','F',8
'2018-03-17','회원-내국인','60대','M',16
'2018-03-17','회원-내국인','70대~','F',3
'2018-03-17','회원-내국인','70대~','M',2
'2018-03-18','회원-내국인','~10대','F',24
'2018-03-18','회원-내국인','~10대','M',27
'2018-03-18','회원-내국인','20대','F',332
'2018-03-18','회원-내국인','20대','M',280
'2018-03-18','회원-내국인','30대','F',142
'2018-03-18','회원-내국인','30대','M',148
'2018-03-18','회원-내국인','40대','F',85
'2018-03-18','회원-내국인','40대','M',116
'2018-03-18','회원-내국인','50대','F',23
'2018-03-18','회원-내국인','50대','M',36
'2018-03-18','회원-내국인','60대','F',2
'2018-03-18','회원-내국인','60대','M',12
'2018-03-18','회원-내국인','70대~','F',3
'2018-03-18','회원-내국인','70대~','M',3
'2018-03-19','회원-내국인','~10대','F',8
'2018-03-19','회원-내국인','~10대','M',4
'2018-03-19','회원-내국인','20대','F',140
'2018-03-19','회원-내국인','20대','M',121
'2018-03-19','회원-내국인','30대','F',63
'2018-03-19','회원-내국인','30대','M',77
'2018-03-19','회원-내국인','40대','F',28
'2018-03-19','회원-내국인','40대','M',55
'2018-03-19','회원-내국인','50대','F',11
'2018-03-19','회원-내국인','50대','M',20
'2018-03-19','회원-내국인','60대','F',2
'2018-03-19','회원-내국인','60대','M',3
'2018-03-19','회원-내국인','70대~','M',1
'2018-03-20','회원-내국인','~10대','F',6
'2018-03-20','회원-내국인','~10대','M',9
'2018-03-20','회원-내국인','20대','F',143
'2018-03-20','회원-내국인','20대','M',108
'2018-03-20','회원-내국인','30대','F',47
'2018-03-20','회원-내국인','30대','M',88
'2018-03-20','회원-내국인','40대','F',36
'2018-03-20','회원-내국인','40대','M',69
'2018-03-20','회원-내국인','50대','F',13
'2018-03-20','회원-내국인','50대','M',30
'2018-03-20','회원-내국인','60대','F',3
'2018-03-20','회원-내국인','60대','M',10
'2018-03-20','회원-내국인','70대~','M',1
'2018-03-21','회원-내국인','~10대','F',3
'2018-03-21','회원-내국인','~10대','M',4
'2018-03-21','회원-내국인','20대','F',78
'2018-03-21','회원-내국인','20대','M',71
'2018-03-21','회원-내국인','30대','F',43
'2018-03-21','회원-내국인','30대','M',84
'2018-03-21','회원-내국인','40대','F',32
'2018-03-21','회원-내국인','40대','M',87
'2018-03-21','회원-내국인','50대','F',22
'2018-03-21','회원-내국인','50대','M',79
'2018-03-21','회원-내국인','60대','F',6
'2018-03-21','회원-내국인','60대','M',30
'2018-03-21','회원-내국인','70대~','F',1
'2018-03-21','회원-내국인','70대~','M',6
'2018-03-22','회원-내국인','~10대','F',11
'2018-03-22','회원-내국인','~10대','M',9
'2018-03-22','회원-내국인','20대','F',205
'2018-03-22','회원-내국인','20대','M',169
'2018-03-22','회원-내국인','30대','F',97
'2018-03-22','회원-내국인','30대','M',109
'2018-03-22','회원-내국인','40대','F',37
'2018-03-22','회원-내국인','40대','M',73
'2018-03-22','회원-내국인','50대','F',24
'2018-03-22','회원-내국인','50대','M',50
'2018-03-22','회원-내국인','60대','F',3
'2018-03-22','회원-내국인','60대','M',16
'2018-03-23','회원-내국인','~10대','F',13
'2018-03-23','회원-내국인','~10대','M',17
'2018-03-23','회원-내국인','20대','F',270
'2018-03-23','회원-내국인','20대','M',207
'2018-03-23','회원-내국인','30대','F',105
'2018-03-23','회원-내국인','30대','M',93
'2018-03-23','회원-내국인','40대','F',40
'2018-03-23','회원-내국인','40대','M',76
'2018-03-23','회원-내국인','50대','F',20
'2018-03-23','회원-내국인','50대','M',31
'2018-03-23','회원-내국인','60대','F',7
'2018-03-23','회원-내국인','60대','M',6
'2018-03-23','회원-내국인','70대~','F',2
'2018-03-23','회원-내국인','70대~','M',2
'2018-03-24','회원-내국인','~10대','F',28
'2018-03-24','회원-내국인','~10대','M',24
'2018-03-24','회원-내국인','20대','F',336
'2018-03-24','회원-내국인','20대','M',298
'2018-03-24','회원-내국인','30대','F',120
'2018-03-24','회원-내국인','30대','M',138
'2018-03-24','회원-내국인','40대','F',49
'2018-03-24','회원-내국인','40대','M',80
'2018-03-24','회원-내국인','50대','F',25
'2018-03-24','회원-내국인','50대','M',30
'2018-03-24','회원-내국인','60대','F',6
'2018-03-24','회원-내국인','60대','M',9
'2018-03-24','회원-내국인','70대~','M',1
'2018-03-25','회원-내국인','~10대','F',24
'2018-03-25','회원-내국인','~10대','M',24
'2018-03-25','회원-내국인','20대','F',391
'2018-03-25','회원-내국인','20대','M',380
'2018-03-25','회원-내국인','30대','F',124
'2018-03-25','회원-내국인','30대','M',151
'2018-03-25','회원-내국인','40대','F',62
'2018-03-25','회원-내국인','40대','M',78
'2018-03-25','회원-내국인','50대','F',31
'2018-03-25','회원-내국인','50대','M',47
'2018-03-25','회원-내국인','60대','F',11
'2018-03-25','회원-내국인','60대','M',12
'2018-03-25','회원-내국인','70대~','F',1
'2018-03-25','회원-내국인','70대~','M',4
'2018-03-26','회원-내국인','~10대','F',14
'2018-03-26','회원-내국인','~10대','M',15
'2018-03-26','회원-내국인','20대','F',199
'2018-03-26','회원-내국인','20대','M',186
'2018-03-26','회원-내국인','30대','F',70
'2018-03-26','회원-내국인','30대','M',118
'2018-03-26','회원-내국인','40대','F',29
'2018-03-26','회원-내국인','40대','M',64
'2018-03-26','회원-내국인','50대','F',19
'2018-03-26','회원-내국인','50대','M',29
'2018-03-26','회원-내국인','60대','F',4
'2018-03-26','회원-내국인','60대','M',8
'2018-03-26','회원-내국인','70대~','F',2
'2018-03-26','회원-내국인','70대~','M',1
'2018-03-27','회원-내국인','~10대','F',13
'2018-03-27','회원-내국인','~10대','M',14
'2018-03-27','회원-내국인','20대','F',209
'2018-03-27','회원-내국인','20대','M',182
'2018-03-27','회원-내국인','30대','F',63
'2018-03-27','회원-내국인','30대','M',83
'2018-03-27','회원-내국인','40대','F',34
'2018-03-27','회원-내국인','40대','M',63
'2018-03-27','회원-내국인','50대','F',24
'2018-03-27','회원-내국인','50대','M',37
'2018-03-27','회원-내국인','60대','F',4
'2018-03-27','회원-내국인','60대','M',5
'2018-03-27','회원-내국인','70대~','F',2
'2018-03-27','회원-내국인','70대~','M',3
'2018-03-28','회원-내국인','~10대','F',10
'2018-03-28','회원-내국인','~10대','M',11
'2018-03-28','회원-내국인','20대','F',307
'2018-03-28','회원-내국인','20대','M',238
'2018-03-28','회원-내국인','30대','F',95
'2018-03-28','회원-내국인','30대','M',102
'2018-03-28','회원-내국인','40대','F',45
'2018-03-28','회원-내국인','40대','M',71
'2018-03-28','회원-내국인','50대','F',15
'2018-03-28','회원-내국인','50대','M',53
'2018-03-28','회원-내국인','60대','F',6
'2018-03-28','회원-내국인','60대','M',12
'2018-03-28','회원-내국인','70대~','F',3
'2018-03-28','회원-내국인','70대~','M',3
'2018-03-29','회원-내국인','~10대','F',25
'2018-03-29','회원-내국인','~10대','M',15
'2018-03-29','회원-내국인','20대','F',350
'2018-03-29','회원-내국인','20대','M',326
'2018-03-29','회원-내국인','30대','F',82
'2018-03-29','회원-내국인','30대','M',117
'2018-03-29','회원-내국인','40대','F',36
'2018-03-29','회원-내국인','40대','M',70
'2018-03-29','회원-내국인','50대','F',18
'2018-03-29','회원-내국인','50대','M',34
'2018-03-29','회원-내국인','60대','F',5
'2018-03-29','회원-내국인','60대','M',5
'2018-03-29','회원-내국인','70대~','F',2
'2018-03-29','회원-내국인','70대~','M',1
'2018-03-30','회원-내국인','~10대','F',35
'2018-03-30','회원-내국인','~10대','M',34
'2018-03-30','회원-내국인','20대','F',528
'2018-03-30','회원-내국인','20대','M',412
'2018-03-30','회원-내국인','30대','F',134
'2018-03-30','회원-내국인','30대','M',182
'2018-03-30','회원-내국인','40대','F',49
'2018-03-30','회원-내국인','40대','M',102
'2018-03-30','회원-내국인','50대','F',29
'2018-03-30','회원-내국인','50대','M',30
'2018-03-30','회원-내국인','60대','F',4
'2018-03-30','회원-내국인','60대','M',10
'2018-03-30','회원-내국인','70대~','F',2
'2018-03-30','회원-내국인','70대~','M',3
'2018-03-31','회원-내국인','~10대','F',50
'2018-03-31','회원-내국인','~10대','M',32
'2018-03-31','회원-내국인','20대','F',855
'2018-03-31','회원-내국인','20대','M',662
'2018-03-31','회원-내국인','30대','F',246
'2018-03-31','회원-내국인','30대','M',328
'2018-03-31','회원-내국인','40대','F',108
'2018-03-31','회원-내국인','40대','M',134
'2018-03-31','회원-내국인','50대','F',53
'2018-03-31','회원-내국인','50대','M',57
'2018-03-31','회원-내국인','60대','F',9
'2018-03-31','회원-내국인','60대','M',15
'2018-03-31','회원-내국인','70대~','F',4
'2018-03-31','회원-내국인','70대~','M',3
'2018-04-01','회원-내국인','~10대','F',48
'2018-04-01','회원-내국인','~10대','M',44
'2018-04-01','회원-내국인','20대','F',706
'2018-04-01','회원-내국인','20대','M',619
'2018-04-01','회원-내국인','30대','F',234
'2018-04-01','회원-내국인','30대','M',285
'2018-04-01','회원-내국인','40대','F',110
'2018-04-01','회원-내국인','40대','M',144
'2018-04-01','회원-내국인','50대','F',45
'2018-04-01','회원-내국인','50대','M',63
'2018-04-01','회원-내국인','60대','F',4
'2018-04-01','회원-내국인','60대','M',15
'2018-04-01','회원-내국인','70대~','F',3
'2018-04-01','회원-내국인','70대~','M',4
'2018-04-02','회원-내국인','~10대','F',34
'2018-04-02','회원-내국인','~10대','M',28
'2018-04-02','회원-내국인','20대','F',718
'2018-04-02','회원-내국인','20대','M',508
'2018-04-02','회원-내국인','30대','F',215
'2018-04-02','회원-내국인','30대','M',205
'2018-04-02','회원-내국인','40대','F',71
'2018-04-02','회원-내국인','40대','M',115
'2018-04-02','회원-내국인','50대','F',47
'2018-04-02','회원-내국인','50대','M',39
'2018-04-02','회원-내국인','60대','F',4
'2018-04-02','회원-내국인','60대','M',11
'2018-04-02','회원-내국인','70대~','F',3
'2018-04-02','회원-내국인','70대~','M',3
'2018-04-03','회원-내국인','~10대','F',33
'2018-04-03','회원-내국인','~10대','M',19
'2018-04-03','회원-내국인','20대','F',534
'2018-04-03','회원-내국인','20대','M',366
'2018-04-03','회원-내국인','30대','F',171
'2018-04-03','회원-내국인','30대','M',198
'2018-04-03','회원-내국인','40대','F',56
'2018-04-03','회원-내국인','40대','M',100
'2018-04-03','회원-내국인','50대','F',38
'2018-04-03','회원-내국인','50대','M',46
'2018-04-03','회원-내국인','60대','F',7
'2018-04-03','회원-내국인','60대','M',5
'2018-04-03','회원-내국인','70대~','F',3
'2018-04-03','회원-내국인','70대~','M',3
'2018-04-04','회원-내국인','~10대','F',38
'2018-04-04','회원-내국인','~10대','M',33
'2018-04-04','회원-내국인','20대','F',625
'2018-04-04','회원-내국인','20대','M',482
'2018-04-04','회원-내국인','30대','F',202
'2018-04-04','회원-내국인','30대','M',233
'2018-04-04','회원-내국인','40대','F',100
'2018-04-04','회원-내국인','40대','M',132
'2018-04-04','회원-내국인','50대','F',62
'2018-04-04','회원-내국인','50대','M',61
'2018-04-04','회원-내국인','60대','F',5
'2018-04-04','회원-내국인','60대','M',19
'2018-04-04','회원-내국인','70대~','F',1
'2018-04-04','회원-내국인','70대~','M',3
'2018-04-05','회원-내국인','~10대','F',8
'2018-04-05','회원-내국인','~10대','M',6
'2018-04-05','회원-내국인','20대','F',99
'2018-04-05','회원-내국인','20대','M',78
'2018-04-05','회원-내국인','30대','F',70
'2018-04-05','회원-내국인','30대','M',62
'2018-04-05','회원-내국인','40대','F',27
'2018-04-05','회원-내국인','40대','M',51
'2018-04-05','회원-내국인','50대','F',16
'2018-04-05','회원-내국인','50대','M',35
'2018-04-05','회원-내국인','60대','F',1
'2018-04-05','회원-내국인','60대','M',7
'2018-04-05','회원-내국인','70대~','F',1
'2018-04-05','회원-내국인','70대~','M',3
'2018-04-06','회원-내국인','~10대','F',6
'2018-04-06','회원-내국인','~10대','M',9
'2018-04-06','회원-내국인','20대','F',159
'2018-04-06','회원-내국인','20대','M',126
'2018-04-06','회원-내국인','30대','F',70
'2018-04-06','회원-내국인','30대','M',92
'2018-04-06','회원-내국인','40대','F',38
'2018-04-06','회원-내국인','40대','M',65
'2018-04-06','회원-내국인','50대','F',13
'2018-04-06','회원-내국인','50대','M',19
'2018-04-06','회원-내국인','60대','F',6
'2018-04-06','회원-내국인','60대','M',7
'2018-04-06','회원-내국인','70대~','M',1
'2018-04-07','회원-내국인','~10대','F',19
'2018-04-07','회원-내국인','~10대','M',25
'2018-04-07','회원-내국인','20대','F',255
'2018-04-07','회원-내국인','20대','M',232
'2018-04-07','회원-내국인','30대','F',90
'2018-04-07','회원-내국인','30대','M',134
'2018-04-07','회원-내국인','40대','F',60
'2018-04-07','회원-내국인','40대','M',66
'2018-04-07','회원-내국인','50대','F',26
'2018-04-07','회원-내국인','50대','M',26
'2018-04-07','회원-내국인','60대','F',8
'2018-04-07','회원-내국인','60대','M',5
'2018-04-07','회원-내국인','70대~','F',1
'2018-04-07','회원-내국인','70대~','M',2
'2018-04-08','회원-내국인','~10대','F',15
'2018-04-08','회원-내국인','~10대','M',12
'2018-04-08','회원-내국인','20대','F',159
'2018-04-08','회원-내국인','20대','M',152
'2018-04-08','회원-내국인','30대','F',94
'2018-04-08','회원-내국인','30대','M',104
'2018-04-08','회원-내국인','40대','F',55
'2018-04-08','회원-내국인','40대','M',89
'2018-04-08','회원-내국인','50대','F',22
'2018-04-08','회원-내국인','50대','M',31
'2018-04-08','회원-내국인','60대','F',4
'2018-04-08','회원-내국인','60대','M',7
'2018-04-08','회원-내국인','70대~','F',3
'2018-04-09','회원-내국인','~10대','F',23
'2018-04-09','회원-내국인','~10대','M',19
'2018-04-09','회원-내국인','20대','F',442
'2018-04-09','회원-내국인','20대','M',359
'2018-04-09','회원-내국인','30대','F',129
'2018-04-09','회원-내국인','30대','M',189
'2018-04-09','회원-내국인','40대','F',68
'2018-04-09','회원-내국인','40대','M',99
'2018-04-09','회원-내국인','50대','F',30
'2018-04-09','회원-내국인','50대','M',36
'2018-04-09','회원-내국인','60대','F',5
'2018-04-09','회원-내국인','60대','M',6
'2018-04-09','회원-내국인','70대~','F',3
'2018-04-09','회원-내국인','70대~','M',3
